적용년월,시도코드,시도명,사용건수,인원수,사용금액
2023-02,26,부산광역시,21573,8982,1445311936
2023-02,27,대구광역시,17780,8062,1280963225
2023-02,28,인천광역시,19942,8294,1154695416
2023-02,29,광주광역시,13785,6046,869364793
2023-02,30,대전광역시,12555,5389,742389454
2023-02,31,울산광역시,7863,3290,479075560
2023-02,36,세종특별자치시,4772,1907,264034009
2023-02,41,경기도,107349,43359,6145969713
2023-02,42,강원도,9524,4268,574256561
2023-02,43,충청북도,9825,4338,604886415
2023-02,44,충청남도,13277,5578,763904433
2023-02,45,전라북도,9615,4108,578314198
2023-02,46,전라남도,8257,3610,497469992
2023-02,47,경상북도,10207,4712,624938120
2023-02,48,경상남도,17352,7410,1067062472
2023-02,50,제주특별자치도,5045,2165,292665603
2023-03,11,서울특별시,81063,31599,5427224773
2023-03,26,부산광역시,23891,9241,1531937692
2023-03,27,대구광역시,19465,8232,1347784575
2023-03,28,인천광역시,22502,8623,1255506271
2023-03,29,광주광역시,15706,6262,936774316
2023-03,30,대전광역시,14062,5598,812262247
2023-03,31,울산광역시,8846,3344,528007934
2023-03,36,세종특별자치시,5520,1966,287309787
2023-03,41,경기도,120844,44922,6740360261
2023-03,42,강원도,11055,4451,652184335
2023-03,43,충청북도,11058,4490,665803862
2023-03,44,충청남도,15065,5822,849239713
2023-03,45,전라북도,10905,4221,646743053
2023-03,46,전라남도,9256,3777,513531722
2023-03,47,경상북도,11761,4945,683086700
2023-03,48,경상남도,19399,7702,1160146279
2023-03,50,제주특별자치도,5729,2237,324618106
2023-04,11,서울특별시,74222,29637,4800555111
2023-04,26,부산광역시,21934,8748,1350681767
2023-04,27,대구광역시,18208,7817,1184590353
2023-04,28,인천광역시,21301,8163,1122665044
2023-04,29,광주광역시,14220,5903,859159410
2023-04,30,대전광역시,13143,5248,737913706
2023-04,31,울산광역시,8148,3188,458874467
2023-04,36,세종특별자치시,5162,1890,268665412
2023-04,41,경기도,111973,42488,6052690574
2023-04,42,강원도,10246,4265,585974099
2023-04,43,충청북도,10117,4206,595860255
2023-04,44,충청남도,14220,5603,782590161
2023-04,45,전라북도,9969,4060,557783833
2023-04,46,전라남도,8454,3528,465658843
2023-04,47,경상북도,11039,4733,619720097
2023-04,48,경상남도,17921,7270,1049050835
2023-04,50,제주특별자치도,5232,2166,295032166
2023-05,11,서울특별시,81912,30864,5254695031
2023-05,26,부산광역시,24399,9059,1519954449
2023-05,27,대구광역시,20054,8182,1335179078
2023-05,28,인천광역시,23158,8480,1275395575
2023-05,29,광주광역시,15621,6149,947278655
2023-05,30,대전광역시,14484,5483,816552832
2023-05,31,울산광역시,8936,3251,526066405
2023-05,36,세종특별자치시,5483,1940,279298395
2023-05,41,경기도,122605,43969,6681892932
2023-05,42,강원도,11168,4423,644793391
2023-05,43,충청북도,10841,4263,638678332
2023-05,44,충청남도,15832,5947,884168635
2023-05,45,전라북도,11087,4234,630828550
2023-05,46,전라남도,9144,3583,491221314
2023-05,47,경상북도,12082,4950,672961902
2023-05,48,경상남도,19094,7506,1132363236
2023-05,50,제주특별자치도,5663,2223,316733954
2023-06,11,서울특별시,77586,30308,5120008174
2023-06,26,부산광역시,22755,8728,1446744030
2023-06,27,대구광역시,19009,8084,1341249034
2023-06,28,인천광역시,21632,8282,1219051119
2023-06,29,광주광역시,14392,5982,882252212
2023-06,30,대전광역시,12960,5301,746023699
2023-06,31,울산광역시,7982,3176,464058741
2023-06,36,세종특별자치시,5148,1944,282453802
2023-06,41,경기도,113352,42874,6261781712
2023-06,43,충청북도,9978,4172,602635101
2023-06,44,충청남도,14613,5738,828811966
2023-06,45,전라북도,10597,4104,615837804
2023-06,46,전라남도,8604,3563,486563142
2023-06,47,경상북도,10968,4749,627716979
2023-06,48,경상남도,18253,7314,1092614053
2023-06,50,제주특별자치도,5024,2141,290062320
2023-06,51,강원특별자치도,10290,4309,598122560
2023-07,11,서울특별시,80264,30439,5207230802
2023-07,26,부산광역시,23205,8863,1460037631
2023-07,27,대구광역시,19627,8179,1395316291
2023-07,28,인천광역시,23158,8615,1266505645
2023-07,29,광주광역시,15126,6092,903583049
2023-07,30,대전광역시,13994,5406,815095510
2023-07,31,울산광역시,8629,3326,507361786
2023-07,36,세종특별자치시,5379,1989,290132342
2023-07,41,경기도,119648,43814,6600928525
2023-07,43,충청북도,10673,4299,630790267
2023-07,44,충청남도,15384,5874,852032464
2023-07,45,전라북도,11082,4266,656334815
2023-07,46,전라남도,9421,3686,517550375
2023-07,47,경상북도,11541,4917,668404859
2023-07,48,경상남도,19337,7516,1133597419
2023-07,50,제주특별자치도,5355,2152,294626123
2023-07,51,강원특별자치도,10954,4493,629237015
2023-08,11,서울특별시,81255,30690,5435286431
2023-08,26,부산광역시,23737,8952,1499002656
2023-08,27,대구광역시,19946,8204,1399426388
2023-08,28,인천광역시,22920,8611,1285243812
2023-08,29,광주광역시,15370,6110,950730481
2023-08,30,대전광역시,14110,5429,825484734
2023-08,31,울산광역시,8154,3299,507391116
2023-08,36,세종특별자치시,5640,2018,308845726
2023-08,41,경기도,120568,43814,6703991952
2023-08,43,충청북도,10616,4285,648362623
2023-08,44,충청남도,15248,5847,841278588
2023-08,45,전라북도,11279,4273,659691321
2023-08,46,전라남도,9328,3767,524151256
2023-08,47,경상북도,11836,4965,682594616
2023-08,48,경상남도,19203,7557,1158205810
2023-08,50,제주특별자치도,5629,2214,310152649
2023-08,51,강원특별자치도,11261,4526,654060017
2023-09,11,서울특별시,70610,28877,4584845700
2023-09,26,부산광역시,20594,8410,1330663993
2023-09,27,대구광역시,17206,7701,1201455639
2023-09,28,인천광역시,20210,8198,1153106940
2023-09,29,광주광역시,12999,5721,811173786
2023-09,30,대전광역시,12370,5113,696250468
2023-09,31,울산광역시,7000,3036,434472692
2023-09,36,세종특별자치시,4964,1918,271069424
2023-09,41,경기도,106317,41814,5802702826
2023-09,43,충청북도,9123,4040,550210303
2023-09,44,충청남도,13259,5596,758014658
2023-09,45,전라북도,9625,3997,541385056
2023-09,46,전라남도,7867,3432,441300479
2023-09,47,경상북도,10589,4687,607635417
2023-09,48,경상남도,16845,7051,987214555
2023-09,50,제주특별자치도,4742,2045,261294897
2023-09,51,강원특별자치도,9787,4222,558522818
2023-10,11,서울특별시,79122,30432,5171048736
2023-10,26,부산광역시,23646,8869,1531237471
2023-10,27,대구광역시,19124,8037,1331531283
2023-10,28,인천광역시,23728,8782,1316313704
2023-10,29,광주광역시,14479,6064,883978236
2023-10,30,대전광역시,14257,5459,793190613
2023-10,31,울산광역시,8106,3300,514761128
2023-10,36,세종특별자치시,5373,2017,264844575
2023-10,41,경기도,119651,43901,6493051136
2023-10,43,충청북도,10529,4278,622032147
2023-10,44,충청남도,15315,5947,855663368
2023-10,45,전라북도,11128,4215,635705301
2023-10,46,전라남도,8888,3673,486423484
2023-10,47,경상북도,12077,5037,668971998
2023-10,48,경상남도,19344,7485,1135993841
2023-10,50,제주특별자치도,5570,2197,305113460
2023-10,51,강원특별자치도,11027,4499,630583243
2023-11,11,서울특별시,79359,30264,5072241804
2023-11,26,부산광역시,23604,8852,1480846989
2023-11,27,대구광역시,19507,8082,1332470259
2023-11,28,인천광역시,23438,8684,1259296891
2023-11,29,광주광역시,15064,6087,901574636
2023-11,30,대전광역시,14215,5364,779084257
2023-11,31,울산광역시,8301,3296,513784675
2023-11,36,세종특별자치시,5541,2050,289289669
2023-11,41,경기도,120418,43956,6470295989
2023-11,43,충청북도,10770,4303,619844064
2023-11,44,충청남도,15437,5968,861315158
2023-11,45,전라북도,10977,4200,614350506
2023-11,46,전라남도,9103,3669,495220425
2023-11,47,경상북도,12261,5011,654811591
2023-11,48,경상남도,19592,7436,1118035567
2023-11,50,제주특별자치도,5529,2159,295319811
2023-11,51,강원특별자치도,11108,4447,603802859
2023-12,11,서울특별시,74533,29391,4671976433
2023-12,26,부산광역시,21743,8606,1372105789
2023-12,27,대구광역시,18362,7895,1221001977
2023-12,28,인천광역시,22144,8517,1175397775
2023-12,29,광주광역시,14182,5903,851970676
2023-12,30,대전광역시,13383,5255,707612745
2023-12,31,울산광역시,7788,3183,482103079
2023-12,36,세종특별자치시,5238,2031,279649626
2023-12,41,경기도,113107,42645,6094557802
2023-12,43,충청북도,10270,4236,592828974
2023-12,44,충청남도,14548,5765,789083247
2023-12,45,전라북도,10037,4033,557484479
2023-12,46,전라남도,8614,3603,478968073
2023-12,47,경상북도,11602,4919,639099085
2023-12,48,경상남도,18402,7247,1052428103
2023-12,50,제주특별자치도,5080,2081,273777842
2023-12,51,강원특별자치도,10464,4323,582009242
2023-99,11,서울특별시,0,108058,0
2023-99,26,부산광역시,0,29758,0
2023-99,27,대구광역시,0,27425,0
2023-99,28,인천광역시,0,28118,0
2023-99,29,광주광역시,0,18946,0
2023-99,30,대전광역시,0,17219,0
2023-99,31,울산광역시,0,10368,0
2023-99,36,세종특별자치시,0,7039,0
2023-99,41,경기도,0,139976,0
2023-99,43,충청북도,0,14166,0
2023-99,44,충청남도,0,18771,0
2023-99,45,전라북도,0,13233,0
2023-99,46,전라남도,0,12308,0
2023-99,47,경상북도,0,16847,0
2023-99,48,경상남도,0,24478,0
2023-99,50,제주특별자치도,0,6916,0
2023-99,51,강원특별자치도,0,13995,0
2024-01,11,서울특별시,83689,31486,5625711248
2024-01,26,부산광역시,24165,9055,1576642694
2024-01,27,대구광역시,20677,8520,1450746851
2024-01,28,인천광역시,24730,9101,1402403952
2024-01,29,광주광역시,16402,6372,996855977
2024-01,30,대전광역시,15200,5658,875127546
2024-01,31,울산광역시,8749,3364,545033047
2024-01,36,세종특별자치시,5896,2170,329164963
2024-01,41,경기도,127874,45612,7100358515
2024-01,43,충청북도,11457,4560,692040254
2024-01,44,충청남도,16062,6034,889135637
2024-01,46,전라남도,9779,3864,555223111
2024-01,47,경상북도,12828,5168,730109995
2024-01,48,경상남도,20824,7721,1229463293
2024-01,50,제주특별자치도,5896,2225,329289014
2024-01,51,강원특별자치도,11900,4585,679899279
2024-01,52,전북특별자치도,11668,4319,661805775
2024-02,11,서울특별시,75428,30331,5111414328
2024-02,26,부산광역시,21903,8834,1395307841
2024-02,27,대구광역시,19342,8408,1369247959
2024-02,28,인천광역시,22651,8885,1268520523
2024-02,29,광주광역시,14774,6129,921472215
2024-02,30,대전광역시,13270,5414,737341947
2024-02,31,울산광역시,7648,3220,493495698
2024-02,36,세종특별자치시,5418,2108,296401958
2024-02,41,경기도,113824,43989,6410603989
2024-02,43,충청북도,9994,4324,616584010
2024-02,44,충청남도,14451,5780,838831279
2024-02,46,전라남도,8552,3643,478661065
2024-02,47,경상북도,11499,4974,645325256
2024-02,48,경상남도,18069,7331,1072023896
2024-02,50,제주특별자치도,5165,2112,289198306
2024-02,51,강원특별자치도,10198,4344,596964707
2024-02,52,전북특별자치도,10505,4259,613812126
2024-99,11,서울특별시,0,40396,0
2024-99,26,부산광역시,0,11469,0
2024-99,27,대구광역시,0,10872,0
2024-99,28,인천광역시,0,11452,0
2024-99,29,광주광역시,0,7803,0
2024-99,30,대전광역시,0,6983,0
2024-99,31,울산광역시,0,4153,0
2024-99,36,세종특별자치시,0,2766,0
2024-99,41,경기도,0,56863,0
2024-99,43,충청북도,0,5633,0
2024-99,44,충청남도,0,7564,0
2024-99,46,전라남도,0,4857,0
2024-99,47,경상북도,0,6610,0
2024-99,48,경상남도,0,9550,0
2024-99,50,제주특별자치도,0,2714,0
2024-99,51,강원특별자치도,0,5629,0
2024-99,52,전북특별자치도,0,5429,0
